"Variable" "Mean" "Standard Deviation"
"fBodyAccMag-mean()" -0.585962696268539 0.407300107685122
"fBodyBodyAccJerkMag-mean()" -0.620789916331592 0.407300107685122
"fBodyBodyGyroMag-mean()" -0.697411069729937 0.407300107685122
"fBodyBodyGyroJerkMag-mean()" -0.779767633083527 0.407300107685122
"tBodyAcc-mean()-X" 0.274347260646063 0.297708213609458
"tBodyAcc-mean()-Y" -0.0177434918458972 0.297708213609458
"tBodyAcc-mean()-Z" -0.108925032737064 0.297708213609458
"tGravityAcc-mean()-X" 0.669226222373046 0.297708213609458
"tGravityAcc-mean()-Y" 0.00403879092060517 0.297708213609458
"tGravityAcc-mean()-Z" 0.0921508600211059 0.297708213609458
"tBodyAccJerk-mean()-X" 0.0789381220355816 0.297708213609458
"tBodyAccJerk-mean()-Y" 0.0079481069090025 0.297708213609458
"tBodyAccJerk-mean()-Z" -0.00467469823628666 0.297708213609458
"tBodyGyro-mean()-X" -0.0309824871713436 0.297708213609458
"tBodyGyro-mean()-Y" -0.0747194855994359 0.297708213609458
"tBodyGyro-mean()-Z" 0.088357304227173 0.297708213609458
"tBodyGyroJerk-mean()-X" -0.0967092754729682 0.297708213609458
"tBodyGyroJerk-mean()-Y" -0.0423181079782632 0.297708213609458
"tBodyGyroJerk-mean()-Z" -0.0548303497968374 0.297708213609458
"tBodyAccMag-mean()" -0.54822165976717 0.297708213609458
"tGravityAccMag-mean()" -0.54822165976717 0.297708213609458
"tBodyAccJerkMag-mean()" -0.649417950650692 0.297708213609458
"tBodyGyroMag-mean()" -0.60524856977632 0.297708213609458
"tBodyGyroJerkMag-mean()" -0.762137610987416 0.297708213609458
"fBodyAcc-mean()-X" -0.622761658493734 0.297708213609458
"fBodyAcc-mean()-Y" -0.53749328145871 0.297708213609458
"fBodyAcc-mean()-Z" -0.665033506271952 0.297708213609458
"fBodyAccJerk-mean()-X" -0.656713524546605 0.297708213609458
"fBodyAccJerk-mean()-Y" -0.628961179980356 0.297708213609458
"fBodyAccJerk-mean()-Z" -0.743608246170053 0.297708213609458
"fBodyGyro-mean()-X" -0.672094306818974 0.297708213609458
"fBodyGyro-mean()-Y" -0.70621663959074 0.297708213609458
"fBodyGyro-mean()-Z" -0.644192752866115 0.297708213609458
"fBodyAccMag-mean()" -0.585962696268539 0.297708213609458
"fBodyBodyAccJerkMag-mean()" -0.620789916331592 0.297708213609458
"fBodyBodyGyroMag-mean()" -0.697411069729937 0.297708213609458
"fBodyBodyGyroJerkMag-mean()" -0.779767633083527 0.297708213609458
"tBodyAcc-mean()-X" 0.274347260646063 0.35149842860383
"tBodyAcc-mean()-Y" -0.0177434918458972 0.35149842860383
"tBodyAcc-mean()-Z" -0.108925032737064 0.35149842860383
"tGravityAcc-mean()-X" 0.669226222373046 0.35149842860383
"tGravityAcc-mean()-Y" 0.00403879092060517 0.35149842860383
"tGravityAcc-mean()-Z" 0.0921508600211059 0.35149842860383
"tBodyAccJerk-mean()-X" 0.0789381220355816 0.35149842860383
"tBodyAccJerk-mean()-Y" 0.0079481069090025 0.35149842860383
"tBodyAccJerk-mean()-Z" -0.00467469823628666 0.35149842860383
"tBodyGyro-mean()-X" -0.0309824871713436 0.35149842860383
"tBodyGyro-mean()-Y" -0.0747194855994359 0.35149842860383
"tBodyGyro-mean()-Z" 0.088357304227173 0.35149842860383
"tBodyGyroJerk-mean()-X" -0.0967092754729682 0.35149842860383
"tBodyGyroJerk-mean()-Y" -0.0423181079782632 0.35149842860383
"tBodyGyroJerk-mean()-Z" -0.0548303497968374 0.35149842860383
"tBodyAccMag-mean()" -0.54822165976717 0.35149842860383
"tGravityAccMag-mean()" -0.54822165976717 0.35149842860383
"tBodyAccJerkMag-mean()" -0.649417950650692 0.35149842860383
"tBodyGyroMag-mean()" -0.60524856977632 0.35149842860383
"tBodyGyroJerkMag-mean()" -0.762137610987416 0.35149842860383
"fBodyAcc-mean()-X" -0.622761658493734 0.35149842860383
"fBodyAcc-mean()-Y" -0.53749328145871 0.35149842860383
"fBodyAcc-mean()-Z" -0.665033506271952 0.35149842860383
"fBodyAccJerk-mean()-X" -0.656713524546605 0.35149842860383
"fBodyAccJerk-mean()-Y" -0.628961179980356 0.35149842860383
"fBodyAccJerk-mean()-Z" -0.743608246170053 0.35149842860383
"fBodyGyro-mean()-X" -0.672094306818974 0.35149842860383
"fBodyGyro-mean()-Y" -0.70621663959074 0.35149842860383
"fBodyGyro-mean()-Z" -0.644192752866115 0.35149842860383
"fBodyAccMag-mean()" -0.585962696268539 0.35149842860383
"fBodyBodyAccJerkMag-mean()" -0.620789916331592 0.35149842860383
"fBodyBodyGyroMag-mean()" -0.697411069729937 0.35149842860383
"fBodyBodyGyroJerkMag-mean()" -0.779767633083527 0.35149842860383
"tBodyAcc-mean()-X" 0.274347260646063 0.335665288148602
"tBodyAcc-mean()-Y" -0.0177434918458972 0.335665288148602
"tBodyAcc-mean()-Z" -0.108925032737064 0.335665288148602
"tGravityAcc-mean()-X" 0.669226222373046 0.335665288148602
"tGravityAcc-mean()-Y" 0.00403879092060517 0.335665288148602
"tGravityAcc-mean()-Z" 0.0921508600211059 0.335665288148602
"tBodyAccJerk-mean()-X" 0.0789381220355816 0.335665288148602
"tBodyAccJerk-mean()-Y" 0.0079481069090025 0.335665288148602
"tBodyAccJerk-mean()-Z" -0.00467469823628666 0.335665288148602
"tBodyGyro-mean()-X" -0.0309824871713436 0.335665288148602
"tBodyGyro-mean()-Y" -0.0747194855994359 0.335665288148602
"tBodyGyro-mean()-Z" 0.088357304227173 0.335665288148602
"tBodyGyroJerk-mean()-X" -0.0967092754729682 0.335665288148602
"tBodyGyroJerk-mean()-Y" -0.0423181079782632 0.335665288148602
"tBodyGyroJerk-mean()-Z" -0.0548303497968374 0.335665288148602
"tBodyAccMag-mean()" -0.54822165976717 0.335665288148602
"tGravityAccMag-mean()" -0.54822165976717 0.335665288148602
"tBodyAccJerkMag-mean()" -0.649417950650692 0.335665288148602
"tBodyGyroMag-mean()" -0.60524856977632 0.335665288148602
"tBodyGyroJerkMag-mean()" -0.762137610987416 0.335665288148602
"fBodyAcc-mean()-X" -0.622761658493734 0.335665288148602
"fBodyAcc-mean()-Y" -0.53749328145871 0.335665288148602
"fBodyAcc-mean()-Z" -0.665033506271952 0.335665288148602
"fBodyAccJerk-mean()-X" -0.656713524546605 0.335665288148602
"fBodyAccJerk-mean()-Y" -0.628961179980356 0.335665288148602
"fBodyAccJerk-mean()-Z" -0.743608246170053 0.335665288148602
"fBodyGyro-mean()-X" -0.672094306818974 0.335665288148602
"fBodyGyro-mean()-Y" -0.70621663959074 0.335665288148602
"fBodyGyro-mean()-Z" -0.644192752866115 0.335665288148602
"fBodyAccMag-mean()" -0.585962696268539 0.335665288148602
"fBodyBodyAccJerkMag-mean()" -0.620789916331592 0.335665288148602
"fBodyBodyGyroMag-mean()" -0.697411069729937 0.335665288148602
"fBodyBodyGyroJerkMag-mean()" -0.779767633083527 0.335665288148602
"tBodyAcc-mean()-X" 0.274347260646063 0.382019381474912
"tBodyAcc-mean()-Y" -0.0177434918458972 0.382019381474912
"tBodyAcc-mean()-Z" -0.108925032737064 0.382019381474912
"tGravityAcc-mean()-X" 0.669226222373046 0.382019381474912
"tGravityAcc-mean()-Y" 0.00403879092060517 0.382019381474912
"tGravityAcc-mean()-Z" 0.0921508600211059 0.382019381474912
"tBodyAccJerk-mean()-X" 0.0789381220355816 0.382019381474912
"tBodyAccJerk-mean()-Y" 0.0079481069090025 0.382019381474912
"tBodyAccJerk-mean()-Z" -0.00467469823628666 0.382019381474912
"tBodyGyro-mean()-X" -0.0309824871713436 0.382019381474912
"tBodyGyro-mean()-Y" -0.0747194855994359 0.382019381474912
"tBodyGyro-mean()-Z" 0.088357304227173 0.382019381474912
"tBodyGyroJerk-mean()-X" -0.0967092754729682 0.382019381474912
"tBodyGyroJerk-mean()-Y" -0.0423181079782632 0.382019381474912
"tBodyGyroJerk-mean()-Z" -0.0548303497968374 0.382019381474912
"tBodyAccMag-mean()" -0.54822165976717 0.382019381474912
"tGravityAccMag-mean()" -0.54822165976717 0.382019381474912
"tBodyAccJerkMag-mean()" -0.649417950650692 0.382019381474912
"tBodyGyroMag-mean()" -0.60524856977632 0.382019381474912
"tBodyGyroJerkMag-mean()" -0.762137610987416 0.382019381474912
"fBodyAcc-mean()-X" -0.622761658493734 0.382019381474912
"fBodyAcc-mean()-Y" -0.53749328145871 0.382019381474912
"fBodyAcc-mean()-Z" -0.665033506271952 0.382019381474912
"fBodyAccJerk-mean()-X" -0.656713524546605 0.382019381474912
"fBodyAccJerk-mean()-Y" -0.628961179980356 0.382019381474912
"fBodyAccJerk-mean()-Z" -0.743608246170053 0.382019381474912
"fBodyGyro-mean()-X" -0.672094306818974 0.382019381474912
"fBodyGyro-mean()-Y" -0.70621663959074 0.382019381474912
"fBodyGyro-mean()-Z" -0.644192752866115 0.382019381474912
"fBodyAccMag-mean()" -0.585962696268539 0.382019381474912
"fBodyBodyAccJerkMag-mean()" -0.620789916331592 0.382019381474912
"fBodyBodyGyroMag-mean()" -0.697411069729937 0.382019381474912
"fBodyBodyGyroJerkMag-mean()" -0.779767633083527 0.382019381474912
"tBodyAcc-mean()-X" 0.274347260646063 0.445326568748138
"tBodyAcc-mean()-Y" -0.0177434918458972 0.445326568748138
"tBodyAcc-mean()-Z" -0.108925032737064 0.445326568748138
"tGravityAcc-mean()-X" 0.669226222373046 0.445326568748138
"tGravityAcc-mean()-Y" 0.00403879092060517 0.445326568748138
"tGravityAcc-mean()-Z" 0.0921508600211059 0.445326568748138
"tBodyAccJerk-mean()-X" 0.0789381220355816 0.445326568748138
"tBodyAccJerk-mean()-Y" 0.0079481069090025 0.445326568748138
"tBodyAccJerk-mean()-Z" -0.00467469823628666 0.445326568748138
"tBodyGyro-mean()-X" -0.0309824871713436 0.445326568748138
"tBodyGyro-mean()-Y" -0.0747194855994359 0.445326568748138
"tBodyGyro-mean()-Z" 0.088357304227173 0.445326568748138
"tBodyGyroJerk-mean()-X" -0.0967092754729682 0.445326568748138
"tBodyGyroJerk-mean()-Y" -0.0423181079782632 0.445326568748138
"tBodyGyroJerk-mean()-Z" -0.0548303497968374 0.445326568748138
"tBodyAccMag-mean()" -0.54822165976717 0.445326568748138
"tGravityAccMag-mean()" -0.54822165976717 0.445326568748138
"tBodyAccJerkMag-mean()" -0.649417950650692 0.445326568748138
"tBodyGyroMag-mean()" -0.60524856977632 0.445326568748138
"tBodyGyroJerkMag-mean()" -0.762137610987416 0.445326568748138
"fBodyAcc-mean()-X" -0.622761658493734 0.445326568748138
"fBodyAcc-mean()-Y" -0.53749328145871 0.445326568748138
"fBodyAcc-mean()-Z" -0.665033506271952 0.445326568748138
"fBodyAccJerk-mean()-X" -0.656713524546605 0.445326568748138
"fBodyAccJerk-mean()-Y" -0.628961179980356 0.445326568748138
"fBodyAccJerk-mean()-Z" -0.743608246170053 0.445326568748138
"fBodyGyro-mean()-X" -0.672094306818974 0.445326568748138
"fBodyGyro-mean()-Y" -0.70621663959074 0.445326568748138
"fBodyGyro-mean()-Z" -0.644192752866115 0.445326568748138
"fBodyAccMag-mean()" -0.585962696268539 0.445326568748138
"fBodyBodyAccJerkMag-mean()" -0.620789916331592 0.445326568748138
"fBodyBodyGyroMag-mean()" -0.697411069729937 0.445326568748138
"fBodyBodyGyroJerkMag-mean()" -0.779767633083527 0.445326568748138
"tBodyAcc-mean()-X" 0.274347260646063 0.425064058475465
"tBodyAcc-mean()-Y" -0.0177434918458972 0.425064058475465
"tBodyAcc-mean()-Z" -0.108925032737064 0.425064058475465
"tGravityAcc-mean()-X" 0.669226222373046 0.425064058475465
"tGravityAcc-mean()-Y" 0.00403879092060517 0.425064058475465
"tGravityAcc-mean()-Z" 0.0921508600211059 0.425064058475465
"tBodyAccJerk-mean()-X" 0.0789381220355816 0.425064058475465
"tBodyAccJerk-mean()-Y" 0.0079481069090025 0.425064058475465
"tBodyAccJerk-mean()-Z" -0.00467469823628666 0.425064058475465
"tBodyGyro-mean()-X" -0.0309824871713436 0.425064058475465
"tBodyGyro-mean()-Y" -0.0747194855994359 0.425064058475465
"tBodyGyro-mean()-Z" 0.088357304227173 0.425064058475465
"tBodyGyroJerk-mean()-X" -0.0967092754729682 0.425064058475465
"tBodyGyroJerk-mean()-Y" -0.0423181079782632 0.425064058475465
"tBodyGyroJerk-mean()-Z" -0.0548303497968374 0.425064058475465
"tBodyAccMag-mean()" -0.54822165976717 0.425064058475465
"tGravityAccMag-mean()" -0.54822165976717 0.425064058475465
"tBodyAccJerkMag-mean()" -0.649417950650692 0.425064058475465
"tBodyGyroMag-mean()" -0.60524856977632 0.425064058475465
"tBodyGyroJerkMag-mean()" -0.762137610987416 0.425064058475465
"fBodyAcc-mean()-X" -0.622761658493734 0.425064058475465
"fBodyAcc-mean()-Y" -0.53749328145871 0.425064058475465
"fBodyAcc-mean()-Z" -0.665033506271952 0.425064058475465
"fBodyAccJerk-mean()-X" -0.656713524546605 0.425064058475465
"fBodyAccJerk-mean()-Y" -0.628961179980356 0.425064058475465
"fBodyAccJerk-mean()-Z" -0.743608246170053 0.425064058475465
"fBodyGyro-mean()-X" -0.672094306818974 0.425064058475465
"fBodyGyro-mean()-Y" -0.70621663959074 0.425064058475465
"fBodyGyro-mean()-Z" -0.644192752866115 0.425064058475465
"fBodyAccMag-mean()" -0.585962696268539 0.425064058475465
"fBodyBodyAccJerkMag-mean()" -0.620789916331592 0.425064058475465
"fBodyBodyGyroMag-mean()" -0.697411069729937 0.425064058475465
"fBodyBodyGyroJerkMag-mean()" -0.779767633083527 0.425064058475465
"tBodyAcc-mean()-X" 0.274347260646063 0.323701247447165
"tBodyAcc-mean()-Y" -0.0177434918458972 0.323701247447165
"tBodyAcc-mean()-Z" -0.108925032737064 0.323701247447165
"tGravityAcc-mean()-X" 0.669226222373046 0.323701247447165
"tGravityAcc-mean()-Y" 0.00403879092060517 0.323701247447165
"tGravityAcc-mean()-Z" 0.0921508600211059 0.323701247447165
"tBodyAccJerk-mean()-X" 0.0789381220355816 0.323701247447165
"tBodyAccJerk-mean()-Y" 0.0079481069090025 0.323701247447165
"tBodyAccJerk-mean()-Z" -0.00467469823628666 0.323701247447165
"tBodyGyro-mean()-X" -0.0309824871713436 0.323701247447165
"tBodyGyro-mean()-Y" -0.0747194855994359 0.323701247447165
"tBodyGyro-mean()-Z" 0.088357304227173 0.323701247447165
"tBodyGyroJerk-mean()-X" -0.0967092754729682 0.323701247447165
"tBodyGyroJerk-mean()-Y" -0.0423181079782632 0.323701247447165
"tBodyGyroJerk-mean()-Z" -0.0548303497968374 0.323701247447165
"tBodyAccMag-mean()" -0.54822165976717 0.323701247447165
"tGravityAccMag-mean()" -0.54822165976717 0.323701247447165
"tBodyAccJerkMag-mean()" -0.649417950650692 0.323701247447165
"tBodyGyroMag-mean()" -0.60524856977632 0.323701247447165
"tBodyGyroJerkMag-mean()" -0.762137610987416 0.323701247447165
"fBodyAcc-mean()-X" -0.622761658493734 0.323701247447165
"fBodyAcc-mean()-Y" -0.53749328145871 0.323701247447165
"fBodyAcc-mean()-Z" -0.665033506271952 0.323701247447165
"fBodyAccJerk-mean()-X" -0.656713524546605 0.323701247447165
"fBodyAccJerk-mean()-Y" -0.628961179980356 0.323701247447165
"fBodyAccJerk-mean()-Z" -0.743608246170053 0.323701247447165
"fBodyGyro-mean()-X" -0.672094306818974 0.323701247447165
"fBodyGyro-mean()-Y" -0.70621663959074 0.323701247447165
"fBodyGyro-mean()-Z" -0.644192752866115 0.323701247447165
"fBodyAccMag-mean()" -0.585962696268539 0.323701247447165
"fBodyBodyAccJerkMag-mean()" -0.620789916331592 0.323701247447165
"fBodyBodyGyroMag-mean()" -0.697411069729937 0.323701247447165
"fBodyBodyGyroJerkMag-mean()" -0.779767633083527 0.323701247447165
"tBodyAcc-mean()-X" 0.274347260646063 0.267591646696675
"tBodyAcc-mean()-Y" -0.0177434918458972 0.267591646696675
"tBodyAcc-mean()-Z" -0.108925032737064 0.267591646696675
"tGravityAcc-mean()-X" 0.669226222373046 0.267591646696675
"tGravityAcc-mean()-Y" 0.00403879092060517 0.267591646696675
"tGravityAcc-mean()-Z" 0.0921508600211059 0.267591646696675
"tBodyAccJerk-mean()-X" 0.0789381220355816 0.267591646696675
"tBodyAccJerk-mean()-Y" 0.0079481069090025 0.267591646696675
"tBodyAccJerk-mean()-Z" -0.00467469823628666 0.267591646696675
"tBodyGyro-mean()-X" -0.0309824871713436 0.267591646696675
"tBodyGyro-mean()-Y" -0.0747194855994359 0.267591646696675
"tBodyGyro-mean()-Z" 0.088357304227173 0.267591646696675
"tBodyGyroJerk-mean()-X" -0.0967092754729682 0.267591646696675
"tBodyGyroJerk-mean()-Y" -0.0423181079782632 0.267591646696675
"tBodyGyroJerk-mean()-Z" -0.0548303497968374 0.267591646696675
"tBodyAccMag-mean()" -0.54822165976717 0.267591646696675
"tGravityAccMag-mean()" -0.54822165976717 0.267591646696675
"tBodyAccJerkMag-mean()" -0.649417950650692 0.267591646696675
"tBodyGyroMag-mean()" -0.60524856977632 0.267591646696675
"tBodyGyroJerkMag-mean()" -0.762137610987416 0.267591646696675
"fBodyAcc-mean()-X" -0.622761658493734 0.267591646696675
"fBodyAcc-mean()-Y" -0.53749328145871 0.267591646696675
"fBodyAcc-mean()-Z" -0.665033506271952 0.267591646696675
"fBodyAccJerk-mean()-X" -0.656713524546605 0.267591646696675
"fBodyAccJerk-mean()-Y" -0.628961179980356 0.267591646696675
"fBodyAccJerk-mean()-Z" -0.743608246170053 0.267591646696675
"fBodyGyro-mean()-X" -0.672094306818974 0.267591646696675
"fBodyGyro-mean()-Y" -0.70621663959074 0.267591646696675
"fBodyGyro-mean()-Z" -0.644192752866115 0.267591646696675
"fBodyAccMag-mean()" -0.585962696268539 0.267591646696675
"fBodyBodyAccJerkMag-mean()" -0.620789916331592 0.267591646696675
"fBodyBodyGyroMag-mean()" -0.697411069729937 0.267591646696675
"fBodyBodyGyroJerkMag-mean()" -0.779767633083527 0.267591646696675
